listing_id,id,date,reviewer_id,reviewer_name,comments
2818,369637,7/12/2011,772352,David,"Daniel is an outstanding host. He is extraordinarily organized & tidy. The room was spotless, and the two beds were comfortable. There is quite a lot of space, and a beautiful view of his backyard garden out the bedroom window. It is so nice to open the windows and see greenery and hear the chirping birds. It is an easy 10-15 minute bike ride to Amsterdam Centraal Station, and all the rest that the city has to offer. Highly recommended! I would definitely stay again."
2818,510827,9/7/2011,909454,Yana,"Daniels's place is really fantastic and he was a great host! <br/><br/>His place is beautifully decorated and very clean and no detail is lost to the make the stay very comfortable for his guests. From the latest cover of ""time out amsterdam"" to color coded towel rack for guests, to the most comfortable beds and pillows, latest travel books,  keys for each guest, his place set a high standard of what Airbnb should be like.<br/><br/>Especially grateful for countless hours Daniel put into helping my travel parner with her lost passport/wallet in another country, and having a converter for my mac.<br/><br/>His home was quiet and peaceful, and he has a lovely garden. The bus is a block away, supermarket 2 blocks away, and a great restaurant Bahnus(?) is 2-3 blocks away, serves very good dinner.<br/><br/>Highly recommend his home for exploring Amsterdam. There is a park  about 20 minutes away that's a must see for a flower lover, it's called Oosterpark and it was delightful!"
2818,515199,9/9/2011,801728,Dominic,"Our stay with Daniel was enjoyable - our only complaint was the non-stop-rain during our visit, and really Daniel could have done nothing about this!"
2818,542894,9/18/2011,1033494,Franziska,"Daniel is a great host, he is very helpful and he can give you any info about amsterdam you need. The room as well as the bathroom and toilet are very clean. Daniel's place is located 1,4 km away from a park+ride, in a nice neighborhood and is really good connected to the city center.  Highly recommended!"
2818,554817,9/21/2011,1119102,Adam,"Daniel was the definition of a fantastic host. His place was impeccable. When we arrived (which was late, and our ETA was changed a few times due to travel woes), our beds were made, clean towels neatly wrapped, soothing music playing, and the smell of fresh eucalyptus/mint filled the air. Overall, a fantastic experience I would recommend to everyone. <br/><br/>Thanks Daniel!<br/>Adam&Jess"
2818,698543,11/7/2011,62868,Rachel,"Daniel was an absolute dream host. His place is so clean, he is EXTREMELY organized and super sweet. We had such a great time in Amsterdam and Daniel had a major part of that. I can't tell you how much I recommend staying with him! THANKS DANIEL!!!!!!"
2818,825414,1/2/2012,1475799,Dhaval,Daniel is a great host even before reaching AMS he gave us good directions on how to get to his place. Leaving @ Daniels was wonderful. He has a great place in a quiet neighboorhood with easy access to trams and busses to get to the centraal station in 15 mins. On our arrival he shared a lot of good information about places to visit. We had an extra guest at the last minute and he was more than happy to accommodate  him in the living room. AMS is awesome and would definitely like to visit back and would stay @Daniels again :)
2818,1084419,4/4/2012,1315953,Miriam,"We felt very much welcomed at Daniel's place. Very thing is well organized, you are provided with eveything you need, the room is pleasant and Daniel is a sensitive and sensible host. It felt a bit like home :-) "
2818,1194128,4/28/2012,2133939,Christina,"Daniel was a great host! This was our first time staying in a B&B and let's just say he set the bar really high. His home was extremely clean and very well organized. The garden view was so peaceful. Both my bf and myself were sick during our Europe trip and Daniel was kind enough to offer us lozenges for our sore throats. He was also very helpful by providing maps, magazines on things to do and any other advice we needed. The room came equipped with coffee and tea and WiFi. His home is very close to public transportation and getting to central Amsterdam was a breeze. If I ever come back to Amsterdam I would definitely be staying at his place again. "
2818,1437274,6/8/2012,1899497,Fareeha,"I have nothing but praise for this gem of a place. Daniel is an exceptional host- he helped us carry our luggage, poured us juice, and gave us so many useful information that made our stay in Amsterdam truly memorable. The room provided a 5* experience and has everything you would possibly need for your stay. The apartment is tastefully decorated with beautiful artwork that is truly inspiring. If you are in Amsterdam, this is the place you should stay. You won't regret it. :)"
2818,1475433,6/13/2012,963429,Stefanie,"Daniel's is fantastic! <br/>Great location. Quiet room. Good beds. Fantastic bathroom. Spotlessly clean. Nice host. Fun bikes!<br/>He has thought of everything to make his guests comfortable. We enjoyed our stay in Amsterdam very much thanks to Daniel!<br/>Definitely recommend and would love to go back."
2818,1540158,6/23/2012,2059915,New,"Fun guy, easy to get along with. Good location to see the sights of Barcelona which are many. Enjoyed the dialogue and chatting. Recommended as a great host. "
2818,1594647,6/30/2012,2481566,Amilcar,"I stayed with my partner at Daniel's place for almost a week and we see Daniel as the perfect host. From the first moment he welcomed us in a very kindly, respectful and positive way. He provided us information about many places to go and he was always showing us the best alternatives in Amsterdam. At his home everything is perfectly organized and clean, the room is nice, cozy, comfortably, quiet and is located in a nice neighboorhood and very well connected. Definitively Daniel has done everything as possible to make our stay more enjoyable. The place is perfect and highly recommended."
2818,1872771,8/2/2012,3018525,Luis,"I was most satisfied with my stay in Daniel's place.  It was cozy, clean, and quiet.  Daniel was very helpful in giving directions on how to best get to his place with a bit of luggage.  On getting there he gave me directions on how best to get to do what I wanted in the time I had.  He provided privacy though I knew he was there to provide any help he could if needed.  I would recommend his place to my friends.  His place is in a very convenient and safe area.  I would definitely look into his place if I had another chance to go to Amsterdam. Thanks, Daniel."
2818,2281683,9/14/2012,193685,James & Diane,"Wonderful, quiet and relaxing is the best way to describe Daniels apartment. Plus, Daniel was very accommodating and extremely helpful with directions. I would recommend Daniels apartment to anyone that is looking for a relaxing environment while visiting Amsterdam. "
785432,8036855,10/14/2013,3523581,Christopher,"Thank you Daan for wonderful time on your houseboat! We will come back! Take care of you! Kind regards, Chris"
785432,8155925,10/18/2013,9040569,Dave,"Dan was a nice guy. Met us at the boat even though we were running late. The boat itself was a very unique and cool experience.<br/>A nice way to visit Amsterdam. Only issue was I only stayed there 1 night. Need about a week."
785432,8339705,10/26/2013,4829635,Sara,We had a fantastic time on the houseboat! Wonderful location and very easy to find. So nice to sit at night and watch the other boats go by. Everything was wonderful!
785432,8451090,10/31/2013,9438239,Enno,"Daan was a great host; easy to reach, responsive, and flexible. He even recommended some kid-friendly restaurants in the area and made reservations for us. The boat itself is very comfortable and a huge novelty for the whole family."
785432,8465872,11/1/2013,7184551,Andie,"Our group of 6 had one night in Amsterdam, between a two week safari in East Africa and our return to Canada. As luck would have it, Daan's houseboat was available. The description and pictures are accurate- the beds were comfy and the space was perfect for us to spread out and relax. The roof deck was great and it was such fun to be the creatures on display for passing tour boats! <br/><br/>The location was very central with museums and other attractions anywhere from a 5 to 30 minute walk. My youngest (8 years old) had been nervous about the boat option as she has been seasick in the past- but even though we occasionally felt motion when boats passed by, she was fine and would absolutely go back again.  Next time we will stay longer! <br/><br/>Daan arranged for a cab for us from the airport and since his boat is a couple of doors down, we were confident that he could be reached in any (Website hidden by Airbnb) one point there was an issue with the shower drain, but he fixed it immediately.<br/><br/>In short- if you will be staying in Amsterdam, and have the opportunity to stay on Daan's boat- absolutely give yourself this once-in-a  lifetime treat!"
785432,8483169,11/2/2013,9067014,Christine,"Very well-equipped and comfortable houseboat. Not a ""boutique"" decorated boat but functional and spacious enough to accommodate 5 persons without stress.<br/>Very welcoming host<br/>Very centrally located.<br/>A real ""on water"" feeling, yet very quiet and enabling a good sleep"
515749,11770474,4/14/2014,13765348,Christophe,Everything perfect. The houseboat is well located to visit Amsterdam downtown and very quiet and pleasant. You can warm the houseboat very quickly. Derk was very helpful and he is a person you can trust.
515749,11832464,4/16/2014,12447358,Kim,What a treat to tell our friends that we were able to stay in a houseboat on our honeymoon! Derk's place was so spacious and very convenient (within walking distance to several museums and many restaurants). Public transport was easily  accessible also. Derk was very accommodating to our check in and check out schedule which was great. Thanks Derk!
515749,11989913,4/21/2014,11928619,Lukas,"Derk is a perfect host. Right after our arriving he provided us with lots of useful information. the boat itselt is in perfect condition. we walked directly from rhe centraal station since it's a nice way to gain first insights. and it does not take you longer than 15min. <br/>we definitely recommend derk, we enjoyed every minute on the boat. if we ever come back there is a unique place to stay :)"
515749,12145378,4/24/2014,864200,Maree,"OMG! Absolute highlight of our month long trip! I had looked at a lot of houseboats, some looked like 5 star hotels but chose this because it had character. I am so glad we did. It was full of character and much more spacious than it looks. The location is fantastic, in a beautiful quiet part of town. On top of that you have Derk the host, what an absolute gem he is. Really helpful, nothing too much trouble. I cannot speak highly enough about the boat and the host. I am trying to organise another trip to Amsterdam as it is now my favourite city, and I would definitely be staying at Derk's place. Thanks Derk, hope to see you soon!!"
515749,12327268,4/29/2014,11129120,Gemma,"A fantastic way to have your own private space & comfort right in the middle of the city.  Derk was very relaxed and welcoming & the boat is incredible!  We even found a washing machine under the stairs on day 3, which took me 10 steps closer to convincing my partner that we should live on a boat full time ;-)"
